nx_shortest_path_length,nx_shortest_travel_time_length,shortest_steps,time_steps,unique_node
3564.129999999999,242.79999999999998,38,29,True
2110.423,150.70000000000002,21,23,True
3065.486000000001,216.70000000000002,34,32,True
5557.851000000003,394.99999999999994,50,49,True
5078.698000000002,337.4999999999999,50,50,True
5352.063999999999,373.5,53,55,True
5244.113,346.9999999999999,53,53,True
5315.580000000002,359.9000000000001,44,47,True
2794.8740000000003,183.90000000000003,24,24,True
5589.676,366.40000000000003,61,66,True
4249.483,246.99999999999997,38,36,True
4937.160000000002,349.59999999999997,46,41,True
1948.002,140.3,19,19,True
4320.897000000002,376.19999999999993,49,51,True
3230.199,210.39999999999998,32,32,True
3769.1099999999997,359.7000000000001,39,41,True
2039.955,145.09999999999997,25,24,True
2966.9920000000006,196.30000000000004,37,29,True
3114.075,195.89999999999998,37,36,True
1243.988,84.89999999999999,16,17,True
1461.699,96.10000000000001,19,19,True
303.019,19.3,4,4,True
2403.3039999999996,163.9,35,33,True
4248.226000000001,250.0,34,32,True
3722.2090000000003,253.3,44,29,True
2568.0439999999994,186.20000000000002,32,24,True
2848.1690000000003,189.0,29,29,True
1564.7099999999998,107.60000000000001,18,20,True
1516.713,144.1,16,16,True
105.82300000000001,7.9,4,4,True
1279.972,83.2,16,16,True
2293.3059999999996,163.00000000000006,23,24,True
2667.7750000000005,180.00000000000003,34,38,True
2070.6090000000004,141.00000000000003,29,14,True
1637.765,109.3,16,16,True
4564.075999999999,318.8,47,42,True
3411.1019999999994,271.0,43,31,True
1889.3639999999998,123.10000000000002,25,23,True
4069.9610000000007,284.09999999999997,36,36,True
6167.062,423.3,60,55,True
2449.9059999999995,182.10000000000002,22,22,True
2385.904,163.9,25,24,True
1859.3640000000003,121.19999999999999,20,20,True
3790.038,240.5,43,24,True
4400.899,268.69999999999993,51,38,True
579.244,39.6,7,6,True
5047.412000000001,336.29999999999995,52,52,True
5043.221000000001,358.3999999999998,51,50,True
1602.143,113.20000000000002,15,15,True
3818.6789999999996,328.80000000000007,40,37,True
4841.847,347.00000000000006,44,44,True
2419.3099999999995,167.79999999999998,28,28,True
1896.636,179.3,25,22,True
3816.8160000000003,274.49999999999994,36,40,True
3910.7090000000007,250.69999999999996,45,45,True
4180.857,236.29999999999995,35,35,True
3512.5580000000004,224.99999999999997,41,41,True
2529.9100000000003,183.50000000000003,17,17,True
5223.963000000001,360.4,42,45,True
3379.8040000000015,235.20000000000002,38,40,True
4586.42,323.70000000000005,43,45,True
1504.6779999999999,166.60000000000002,21,19,True
1588.913,102.89999999999999,21,18,True
2248.246,147.29999999999998,20,18,True
2462.663,178.49999999999997,28,28,True
880.6100000000001,57.3,9,11,True
5256.407000000001,374.19999999999993,41,44,True
691.7840000000001,45.00000000000001,11,12,True
2220.209,157.79999999999998,22,22,True
2125.0289999999995,229.7,21,21,True
1934.7299999999998,138.2,24,23,True
653.85,48.7,9,9,True
2323.609,152.6,25,25,True
4145.7880000000005,271.70000000000005,44,45,True
4992.199,327.7999999999999,51,62,True
4215.7919999999995,299.7,42,42,True
3814.171999999999,253.20000000000005,39,40,True
4055.2980000000007,279.2,48,33,True
1974.7830000000001,132.0,23,23,True
3055.566,195.0,26,32,True
1679.5269999999998,110.89999999999999,22,22,True
4733.355,336.40000000000015,48,43,True
1908.734,122.89999999999999,28,28,True
1918.748,123.60000000000001,30,26,True
4491.620000000002,286.7,37,34,True
1744.9860000000003,130.3,18,21,True
2978.64,193.60000000000002,30,29,True
5099.341000000001,316.70000000000005,52,40,True
4836.835000000001,311.2,34,42,True
4207.130999999999,282.50000000000006,49,38,True
1297.455,83.9,11,11,True
4556.826,289.8,43,42,True
4723.113000000001,309.2,54,55,True
2026.8539999999998,145.3,19,22,True
2490.703,173.70000000000002,28,32,True
1359.7710000000002,88.49999999999999,15,15,True
2013.8109999999995,195.0,27,24,True
3412.3850000000007,237.19999999999996,42,37,True
4938.049999999999,329.20000000000016,50,50,True
3057.3009999999995,201.0,26,26,True
2988.5509999999995,184.9,25,25,True
784.158,58.5,9,9,True
1138.2340000000002,74.2,16,16,True
335.528,31.9,6,6,True
985.3340000000001,65.5,14,14,True
3253.4459999999995,225.29999999999998,37,25,True
1986.1870000000004,107.7,19,19,True
5308.79,342.40000000000003,49,32,True
6283.361000000001,402.29999999999995,52,35,True
4802.259999999999,337.6999999999999,63,62,True
1275.4250000000002,83.1,13,13,True
939.9550000000002,64.30000000000001,11,11,True
4018.262,261.8999999999999,40,40,True
2935.657,205.2,30,27,True
2032.0380000000002,137.49999999999997,16,21,True
5273.965,280.8,26,25,True
1036.665,72.2,13,13,True
4163.292999999999,274.8,50,34,True
649.8670000000001,42.2,9,9,True
3368.5589999999993,245.7,35,37,True
5282.464000000001,296.8,41,41,True
4172.784000000001,286.9,41,44,True
2674.739,184.50000000000003,21,21,True
3734.6979999999994,262.8,45,43,True
4804.267000000001,323.5,61,52,True
2028.8339999999998,139.3,30,29,True
2009.8269999999998,143.9,24,24,True
3532.9190000000003,250.70000000000002,35,31,True
4557.866000000001,322.09999999999997,48,44,True
2199.529,152.10000000000002,22,21,True
3398.357,248.20000000000002,31,34,True
898.1529999999999,58.300000000000004,12,12,True
5365.836999999999,354.69999999999993,57,64,True
540.8480000000001,36.900000000000006,7,7,True
3675.419,212.40000000000003,20,20,True
5840.055000000001,361.99999999999994,60,48,True
3722.2259999999987,256.6,36,35,True
3591.8680000000004,260.69999999999993,34,33,True
418.18499999999995,27.400000000000002,7,7,True
3146.6749999999997,219.90000000000003,28,37,True
2612.932,192.39999999999995,30,30,True
4783.287000000001,301.59999999999997,47,35,True
3458.636,248.10000000000005,38,39,True
2042.4810000000002,133.70000000000002,21,21,True
1429.245,97.40000000000002,19,19,True
1129.3600000000001,75.1,15,15,True
1839.1949999999997,133.9,20,20,True
4161.830999999998,289.9000000000001,40,40,True
4658.8989999999985,329.0,43,45,True
2803.012,192.8,36,18,True
1406.258,157.2,20,19,True
2059.732,145.30000000000004,21,27,True
3318.0840000000003,216.40000000000003,38,38,True
1580.8040000000003,108.5,13,13,True
4050.9580000000005,284.9,46,46,True
5144.314000000002,363.0999999999999,52,47,True
3573.6329999999994,202.70000000000002,21,21,True
4091.4929999999995,234.2,37,32,True
2827.4370000000004,188.00000000000003,31,31,True
2218.557,161.6,24,24,True
3766.1419999999994,233.3,35,26,True
2591.911,157.4,22,23,True
1919.4949999999997,130.69999999999996,22,24,True
3339.0600000000004,235.79999999999998,38,33,True
4659.134,309.1000000000001,45,42,True
2589.355,193.79999999999995,25,27,True
2006.072,140.1,21,20,True
769.066,50.29999999999999,12,11,True
3114.9290000000005,203.6,30,31,True
3531.4869999999987,200.5,30,25,True
2267.5819999999994,162.89999999999995,29,30,True
2831.805,186.40000000000003,31,26,True
2963.652,216.50000000000006,38,35,True
925.773,60.5,14,13,True
277.743,18.1,4,4,True
1544.1669999999995,101.5,20,20,True
4422.2390000000005,317.90000000000003,46,47,True
2326.48,208.10000000000002,26,30,True
409.266,26.6,6,6,True
647.201,141.2,12,10,True
5662.7880000000005,308.3,42,34,True
81.252,5.3,2,2,True
3555.5850000000005,238.80000000000004,31,33,True
1556.29,106.10000000000001,15,18,True
3081.776,222.3,31,30,True
1592.2759999999998,103.5,23,19,True
3984.297000000001,278.70000000000005,52,52,True
2033.8590000000002,130.40000000000003,26,27,True
726.5440000000001,47.2,11,11,True
3122.054,204.30000000000004,32,33,True
1405.998,99.3,13,13,True
873.4529999999999,65.2,15,15,True
3190.6319999999996,207.4,30,31,True
5370.112999999999,356.89999999999986,50,53,True
4518.107000000001,326.8,34,34,True
3447.241,224.99999999999997,35,35,True
4470.8240000000005,292.79999999999995,53,51,True
2387.620999999999,148.0,19,20,True
2367.5440000000003,169.79999999999995,30,30,True
2635.4109999999996,181.90000000000003,22,22,True
1455.994,98.6,21,21,True
1665.3,122.10000000000001,14,14,True
5091.473999999999,334.80000000000007,51,43,True
1477.0019999999997,96.10000000000002,20,20,True
2689.8010000000004,188.5,33,33,True
3701.8310000000006,228.79999999999995,33,29,True
3312.0499999999997,170.70000000000002,18,17,True
3098.2410000000004,201.2,30,30,True
2581.5269999999996,171.30000000000004,36,19,True
1973.5400000000004,128.29999999999998,19,19,True
2155.175,155.59999999999997,24,27,True
1720.5449999999998,122.6,20,22,True
5951.564999999999,384.8,60,53,True
2602.1250000000005,171.40000000000003,20,20,True
5147.480999999999,360.99999999999994,58,58,True
2444.0590000000007,156.60000000000002,31,31,True
2154.611,156.6,24,24,True
2238.9119999999994,146.30000000000004,32,26,True
4534.836,287.7999999999999,49,40,True
1448.736,93.5,17,17,True
1434.5,95.30000000000001,10,10,True
2073.1659999999997,126.39999999999999,18,18,True
3352.023000000001,226.60000000000005,39,41,True
2561.052,218.4,24,27,True
948.4300000000001,60.7,13,13,True
4062.772,285.8,37,37,True
2822.6669999999995,197.70000000000002,32,29,True
3266.395,150.70000000000002,21,11,True
3133.141,222.8,26,25,True
2194.8109999999997,160.6,28,28,True
1497.116,102.39999999999999,19,19,True
2876.104,202.2,32,27,True
4153.85,294.7,40,40,True
4581.268999999998,299.6,53,48,True
2685.0029999999997,196.79999999999993,36,38,True
1159.264,76.89999999999999,17,17,True
1259.135,83.10000000000001,14,14,True
3576.988,261.4,35,35,True
300.149,19.5,4,4,True
2849.4900000000002,211.0,35,36,True
2427.9330000000004,170.00000000000003,29,29,True
2260.654,163.60000000000002,22,25,True
1799.6319999999998,118.7,25,21,True
1516.5569999999998,110.6,24,24,True
3016.056,197.29999999999998,29,29,True
2820.58,198.20000000000002,40,40,True
2644.549000000001,178.79999999999998,30,30,True
500.43,32.50000000000001,6,6,True
3438.626,241.39999999999995,42,36,True
3005.6679999999997,217.20000000000005,34,32,True
1618.4619999999995,107.0,20,19,True
2531.5600000000004,180.2,31,31,True
2995.2670000000003,211.19999999999993,37,35,True
1140.691,84.3,21,22,True
3503.765999999999,253.99999999999997,37,44,True
1384.718,98.7,20,18,True
1737.0689999999995,118.6,18,20,True
5091.491000000001,357.7,50,44,True
3750.7309999999993,271.9,38,38,True
2777.513,182.09999999999994,28,28,True
572.8,37.5,12,9,True
5160.747999999999,441.69999999999993,58,53,True
3379.651,232.29999999999995,43,40,True
4780.443,338.2999999999999,65,64,True
1527.2910000000002,98.80000000000001,21,20,True
3758.526,249.20000000000002,42,28,True
2275.609,155.3,24,26,True
4064.76,286.5,43,38,True
1564.8729999999998,102.10000000000002,14,15,True
3967.2209999999995,245.9,47,29,True
4345.64,315.99999999999994,46,46,True
2080.158,149.6,21,21,True
1692.9050000000002,116.70000000000002,18,19,True
5835.432000000001,405.4,53,51,True
3566.2810000000004,200.1,26,26,True
1336.507,85.50000000000001,18,18,True
1641.1779999999999,114.20000000000002,18,18,True
2560.0570000000002,152.8,23,23,True
5139.9130000000005,336.09999999999997,62,60,True
4034.180999999999,280.5,42,46,True
2458.4890000000005,183.5,22,22,True
6021.180999999998,393.89999999999986,64,71,True
3164.411,210.79999999999998,36,31,True
3581.08,251.59999999999997,42,40,True
4473.501,286.7999999999999,44,41,True
5468.407999999999,350.4,57,58,True
3403.5049999999997,182.40000000000003,28,20,True
1677.2529999999997,124.2,25,25,True
4135.411,272.6,50,50,True
637.7379999999999,42.2,9,9,True
1273.679,94.69999999999999,16,16,True
5430.634,338.0,55,32,True
621.019,45.7,8,8,True
1923.173,137.99999999999997,14,14,True
1746.0729999999999,114.00000000000001,17,18,True
5368.884999999999,415.4000000000001,56,60,True
2483.929,143.3,19,19,True
3971.2110000000002,262.50000000000006,38,32,True
4702.181999999998,333.2999999999999,51,52,True
3839.375,251.1,32,29,True
2862.685,203.0,29,29,True
2075.5679999999998,151.29999999999995,30,30,True
2132.794,158.2,22,22,True
2926.441,200.20000000000002,28,28,True
1287.482,100.49999999999999,17,19,True
6134.7339999999995,426.9,60,55,True
1346.82,94.89999999999999,13,16,True
3413.663,230.10000000000002,30,30,True
2127.593,150.9,22,28,True
4369.5289999999995,323.3000000000002,39,39,True
2321.8300000000004,156.0,29,25,True
5419.687,380.6999999999999,56,50,True
3719.044999999999,230.39999999999998,38,25,True
2994.0370000000003,197.5,36,34,True
1674.4,108.60000000000001,18,18,True
1561.441,104.69999999999999,17,18,True
4204.489,298.00000000000006,37,37,True
4973.313000000001,350.0999999999999,42,37,True
1210.095,85.0,15,16,True
1565.27,105.1,19,19,True
1051.134,68.4,14,15,True
4312.741000000001,275.1,47,32,True
3222.2540000000004,235.39999999999998,38,33,True
2366.091,166.9,26,26,True
3648.4869999999996,262.5,39,39,True
332.324,24.8,8,8,True
3194.893,206.00000000000003,28,32,True
1486.613,98.90000000000002,20,19,True
1320.6089999999997,87.60000000000001,17,17,True
2394.3900000000003,145.1,21,21,True
2180.7029999999995,153.0,30,31,True
1159.107,75.80000000000001,18,18,True
3385.808000000001,221.40000000000003,35,35,True
2319.857,153.9,17,17,True
3598.298,256.40000000000003,42,38,True
3968.4460000000004,228.29999999999998,34,32,True
2131.0470000000005,140.6,21,17,True
2340.534,170.49999999999997,28,28,True
2640.78,189.50000000000003,27,30,True
3001.8920000000007,222.3,39,38,True
4145.922,299.6000000000001,40,43,True
