nx_shortest_path_length,nx_shortest_travel_time_length,shortest_steps,time_steps,unique_node
2513.535,160.59999999999997,25,25,True
1663.2730000000001,109.2,21,22,True
86.515,38.9,2,2,True
5716.722999999999,367.90000000000003,59,53,True
4724.469,334.5000000000001,45,40,True
1792.6779999999999,129.2,25,25,True
3581.9719999999998,250.90000000000006,36,31,True
1521.063,97.39999999999999,9,9,True
3916.042,258.8,47,38,True
2732.9200000000005,192.40000000000003,30,30,True
872.0949999999999,59.9,11,11,True
2685.915,195.6,26,26,True
4459.073999999999,273.0,41,35,True
1430.839,93.0,10,10,True
3859.55,250.90000000000003,44,45,True
721.6999999999999,47.900000000000006,10,10,True
4961.612,338.30000000000007,38,38,True
2913.8590000000004,202.8,34,27,True
4550.621,319.0,33,36,True
1506.9969999999998,98.09999999999998,21,21,True
1274.411,83.19999999999999,15,13,True
2008.497,133.70000000000002,24,22,True
2172.904,141.2,24,24,True
3676.3079999999995,269.3,33,33,True
3023.754999999999,161.60000000000002,17,17,True
891.138,66.4,11,11,True
3396.5200000000004,246.1,31,31,True
1024.7169999999999,72.5,11,11,True
644.1089999999999,48.0,8,8,True
3316.5260000000003,221.70000000000005,38,33,True
5304.046000000002,375.6999999999999,52,49,True
3760.1110000000003,215.29999999999998,42,32,True
508.021,74.8,7,7,True
946.9440000000001,61.4,11,11,True
2510.768,186.49999999999997,28,28,True
1539.159,110.9,20,20,True
2319.9050000000007,162.0,33,32,True
5228.872999999999,367.5,57,61,True
2958.4800000000005,206.10000000000002,27,27,True
2173.746,145.7,24,27,True
1292.179,160.29999999999998,18,18,True
2540.364,185.80000000000004,30,31,True
4786.469000000001,333.9,57,46,True
1905.469,127.80000000000001,20,21,True
5063.860000000001,337.0,53,43,True
2318.818,152.3,26,26,True
3535.971,195.60000000000002,13,21,True
3153.4210000000003,202.70000000000005,33,31,True
3499.7140000000004,246.3,42,28,True
3492.812,221.19999999999996,44,43,True
1458.01,108.7,11,11,True
1008.0499999999998,67.4,16,16,True
3518.159999999999,255.2,34,34,True
2876.307,207.50000000000003,32,34,True
3022.181,210.00000000000003,28,30,True
5266.572000000001,369.3999999999999,58,53,True
2833.629,184.1,31,31,True
3545.703,234.5,34,24,True
1881.136,133.79999999999998,19,19,True
3317.7690000000002,219.0,34,33,True
2675.4069999999997,185.7,37,25,True
2320.278999999999,162.2,25,25,True
2729.056,200.89999999999998,35,34,True
3803.021000000001,269.30000000000007,46,48,True
3024.6600000000003,222.00000000000003,33,35,True
2460.699,181.6,30,30,True
1923.955,139.50000000000003,21,20,True
2013.5559999999998,140.29999999999998,19,19,True
1520.182,98.8,17,17,True
919.2669999999999,61.1,12,11,True
5217.8240000000005,357.5,43,45,True
959.4710000000001,126.19999999999999,14,20,True
257.899,18.9,6,6,True
1666.541,112.7,18,20,True
2059.2250000000004,138.70000000000002,29,14,True
3707.482,257.5999999999999,47,44,True
2970.125,207.40000000000003,36,21,True
3421.5649999999996,244.10000000000002,42,43,True
2834.0350000000003,185.0,38,38,True
742.5420000000001,47.8,9,9,True
2178.6650000000004,126.2,19,19,True
6018.701000000002,421.3,76,66,True
5142.7300000000005,360.79999999999995,47,45,True
6597.140000000001,434.8,59,53,True
3997.31,259.9,35,34,True
1847.1190000000004,130.8,27,26,True
4162.701,292.2,42,32,True
4307.354,298.8,39,39,True
2186.0000000000005,161.79999999999998,27,27,True
3244.6309999999994,232.4,36,38,True
2444.872,172.7,16,16,True
2034.607,130.60000000000002,19,18,True
1453.3680000000002,94.60000000000001,19,18,True
2726.68,183.20000000000002,21,23,True
2656.5720000000006,141.29999999999998,24,20,True
1905.745,141.9,13,13,True
1911.1690000000003,137.9,21,21,True
1538.547,101.3,20,22,True
5398.714000000001,384.1,59,58,True
2818.7339999999995,172.1,32,26,True
5456.022999999999,383.8999999999999,53,55,True
3275.508,237.2,29,29,True
3386.0180000000005,213.79999999999998,33,29,True
5768.110999999999,378.80000000000007,40,49,True
1208.232,80.1,14,14,True
475.91999999999996,30.9,6,6,True
2021.768,132.9,20,20,True
4173.425,294.90000000000003,48,46,True
3671.6580000000004,239.2,41,41,True
2657.7970000000005,191.79999999999998,29,29,True
1297.1580000000001,89.4,22,20,True
2854.9790000000003,203.99999999999997,28,29,True
2887.6330000000003,188.8,36,27,True
1607.645,107.39999999999999,16,16,True
3232.5979999999995,231.10000000000002,38,36,True
3180.8389999999995,180.4,21,21,True
3495.6489999999994,229.8,41,41,True
2426.2669999999994,180.89999999999995,27,27,True
2660.776,173.30000000000007,29,29,True
3245.438999999999,228.69999999999996,27,33,True
3765.504,260.1,39,39,True
3332.8439999999996,236.49999999999997,36,32,True
4046.2479999999996,284.6000000000001,30,30,True
5053.751,349.59999999999997,46,44,True
1337.762,87.49999999999997,21,20,True
1158.266,85.1,15,15,True
1821.0749999999998,127.5,19,25,True
4091.577,287.2999999999999,43,43,True
3100.3290000000006,228.50000000000003,29,29,True
1990.2839999999997,143.4,20,20,True
4196.597,297.69999999999993,42,44,True
2228.68,145.0,23,23,True
3565.598000000001,236.19999999999996,40,43,True
3339.594,223.70000000000002,34,33,True
2895.714,270.50000000000006,32,41,True
3184.0959999999995,216.7,33,27,True
3409.1930000000007,224.5,42,27,True
2082.9889999999996,137.20000000000002,23,22,True
5991.648,398.5999999999999,67,65,True
1851.9189999999999,128.1,21,20,True
2276.363,160.5,26,26,True
5136.525,361.20000000000016,45,45,True
1041.6229999999998,74.7,13,13,True
2677.8729999999996,195.60000000000002,29,32,True
1851.507,124.4,15,17,True
4270.349000000001,303.8,51,50,True
1724.118,121.89999999999999,25,24,True
3200.6690000000003,212.19999999999996,36,33,True
5152.203,357.00000000000006,53,53,True
2549.3379999999997,176.8,27,27,True
5780.048999999999,394.8999999999999,57,60,True
2101.756,154.29999999999998,30,26,True
4582.255000000002,325.99999999999994,50,45,True
1440.8,96.6,21,21,True
2391.4020000000005,170.10000000000002,36,28,True
2626.726,246.20000000000005,31,34,True
3010.785,199.79999999999998,33,22,True
3740.173,212.70000000000005,36,25,True
3155.9399999999996,220.39999999999995,29,29,True
534.851,34.9,8,8,True
4779.057999999998,334.4999999999999,57,58,True
2134.310000000001,150.7,22,22,True
3533.2990000000004,256.7,39,38,True
931.9879999999999,60.5,11,11,True
1665.1679999999997,122.6,21,21,True
389.839,26.4,8,6,True
4131.586999999999,301.80000000000007,42,42,True
2063.0280000000002,141.0,17,17,True
4937.444000000001,345.59999999999997,51,45,True
908.362,62.2,10,11,True
4204.229000000001,268.7,34,34,True
4225.984,276.6,47,48,True
4680.125,237.0,27,27,True
3327.3360000000002,220.29999999999993,33,33,True
4331.121,254.60000000000002,46,26,True
3481.948999999999,233.10000000000002,39,28,True
1855.7930000000001,122.4,27,26,True
4929.562999999999,347.8000000000002,43,43,True
1977.499,142.9,19,22,True
746.792,49.0,11,11,True
3859.6820000000007,276.8999999999999,37,35,True
1736.419,112.80000000000001,17,17,True
3029.46,232.1,30,31,True
2894.884,198.30000000000004,34,34,True
273.06100000000004,17.6,3,3,True
4110.28,270.00000000000006,49,49,True
2783.7260000000006,188.09999999999994,29,28,True
5473.554999999999,363.70000000000005,64,39,True
3373.410000000001,230.20000000000005,39,41,True
1289.4149999999997,85.19999999999999,18,17,True
5633.300999999999,377.70000000000005,60,54,True
687.51,45.9,10,10,True
3350.6949999999997,239.39999999999998,42,42,True
2294.053,153.6,26,29,True
2945.1909999999993,187.3,22,22,True
3829.321,270.0,39,42,True
1774.2769999999998,125.19999999999999,12,12,True
3831.3419999999996,250.90000000000006,43,44,True
3578.0399999999995,251.4,45,42,True
643.9759999999999,47.900000000000006,7,7,True
2832.3360000000002,192.50000000000003,22,23,True
2264.3530000000005,171.89999999999995,28,29,True
3006.6859999999997,214.29999999999998,38,26,True
1924.407,138.89999999999998,27,27,True
2538.732,163.70000000000002,17,18,True
1512.7279999999998,102.4,14,14,True
4508.133999999999,312.9,47,41,True
3990.497999999999,267.5,37,37,True
2528.2929999999997,184.49999999999997,27,27,True
4460.875000000001,313.99999999999994,41,41,True
1721.3799999999999,115.70000000000003,21,22,True
3235.859,236.1000000000001,32,32,True
1404.3049999999998,98.7,14,15,True
4362.116999999999,309.70000000000005,45,40,True
2413.4669999999996,168.70000000000002,28,18,True
3274.3099999999995,241.2,28,28,True
1086.7720000000002,70.8,15,14,True
5739.324,336.9,48,41,True
2762.494,209.29999999999998,26,30,True
2445.08,160.70000000000002,15,15,True
346.155,25.6,5,5,True
3808.9929999999995,273.40000000000003,36,41,True
3610.5609999999992,259.79999999999995,28,28,True
3954.6440000000007,285.8,36,36,True
1748.683,114.99999999999997,27,23,True
3244.8320000000003,222.50000000000006,30,29,True
3810.0899999999997,251.49999999999994,41,40,True
417.344,28.1,6,6,True
3186.6040000000003,208.4,38,35,True
3030.644,219.69999999999996,28,28,True
2813.934,196.10000000000002,30,31,True
1038.156,70.1,15,15,True
3396.674000000001,231.7,29,29,True
5107.094000000001,347.7,64,37,True
2093.69,136.5,23,23,True
3275.8540000000003,232.2,25,30,True
1957.6770000000001,137.4,18,18,True
2372.8920000000003,158.39999999999998,21,21,True
3365.817,248.29999999999998,36,31,True
934.7479999999999,68.8,13,13,True
5021.177000000001,358.70000000000005,45,45,True
3758.5359999999996,208.2,20,16,True
3477.459999999999,195.70000000000002,30,25,True
3823.239,269.5,48,32,True
6107.254999999999,403.30000000000007,58,50,True
5165.007999999999,351.8000000000001,46,46,True
3422.1790000000005,190.2,27,25,True
2481.368,281.9,25,22,True
2833.554,202.8,29,29,True
2879.780999999999,175.40000000000003,24,24,True
1299.3960000000002,85.29999999999998,18,19,True
2629.4900000000002,178.6,37,35,True
2187.2349999999997,167.2,30,30,True
2011.868,128.8,18,18,True
274.77700000000004,17.9,4,4,True
4545.463999999999,309.2,59,50,True
1401.377,99.2,13,13,True
2270.4249999999997,165.39999999999998,20,18,True
2728.9880000000003,195.1,41,30,True
3103.704,226.69999999999996,33,33,True
3967.908,282.5999999999999,37,39,True
2203.838,154.6,17,17,True
1071.2949999999998,69.6,13,13,True
1218.488,78.49999999999999,17,17,True
5466.6219999999985,363.6000000000001,50,48,True
5136.640999999999,354.0,58,58,True
3763.6479999999997,274.8,35,35,True
2734.748000000001,194.10000000000005,32,32,True
2318.6470000000004,167.39999999999998,25,27,True
1056.815,120.80000000000001,14,16,True
954.763,65.2,13,13,True
2846.053000000001,194.3,35,28,True
4459.164,319.49999999999994,59,59,True
4714.953,488.9,37,36,True
2262.681,160.3,22,25,True
1523.201,99.39999999999999,19,19,True
3357.5979999999995,233.30000000000004,40,40,True
5194.452000000001,367.90000000000003,56,52,True
2848.38,203.70000000000005,32,32,True
2118.509,145.4,22,22,True
3373.6569999999997,244.0,41,41,True
1492.3090000000002,110.00000000000001,17,17,True
2230.5040000000004,147.4,13,13,True
4099.731999999999,253.7,30,38,True
757.355,49.89999999999999,9,9,True
4088.473999999999,282.8,44,44,True
3931.7019999999993,252.9,45,31,True
4678.111,315.10000000000014,45,48,True
2673.0099999999998,249.59999999999997,28,28,True
1270.9779999999998,93.80000000000001,14,14,True
698.404,47.1,10,10,True
3003.374999999999,209.0,26,31,True
2675.3590000000004,181.90000000000003,30,32,True
2371.656,155.7,22,24,True
3600.029,232.89999999999995,40,36,True
4024.847,281.59999999999997,40,35,True
1674.735,121.3,19,19,True
1812.224,116.89999999999999,28,24,True
4660.103999999999,314.5,46,50,True
520.407,34.2,8,8,True
2537.17,178.79999999999998,32,30,True
3529.9210000000007,242.3000000000001,39,33,True
1117.269,77.4,14,14,True
1840.851,130.8,15,15,True
2385.5560000000005,168.40000000000003,36,35,True
4587.919000000002,293.9,39,36,True
5959.151000000001,414.3,63,62,True
4610.7750000000015,321.2,48,43,True
1262.153,90.30000000000001,17,16,True
3188.714,211.0999999999999,32,32,True
2509.8989999999994,167.29999999999995,26,21,True
3754.4779999999996,269.4,37,37,True
1772.5049999999997,127.8,21,21,True
5084.899999999999,359.79999999999984,70,69,True
790.598,51.300000000000004,11,12,True
3335.302999999999,237.3,36,36,True
5041.124000000002,274.59999999999997,45,29,True
3826.035999999999,268.2000000000001,45,35,True
2145.172,173.60000000000002,29,27,True
2470.882,175.1,29,26,True
1491.8069999999998,98.09999999999998,21,21,True
3311.5370000000003,219.29999999999998,32,27,True
3034.3529999999996,204.70000000000002,27,26,True
3588.5160000000014,233.99999999999994,32,32,True
4229.706,294.20000000000005,48,48,True
1444.953,97.30000000000001,19,21,True
3510.3290000000006,236.79999999999998,39,38,True
2619.343,186.09999999999997,28,28,True
2948.3219999999997,193.5,36,36,True
5134.576000000001,352.1,44,44,True
1765.626,118.60000000000001,19,13,True
5785.3099999999995,364.29999999999995,44,45,True
4125.266999999999,280.40000000000003,44,39,True
1047.21,75.10000000000002,11,11,True
2252.376,147.4,29,29,True
3145.826000000001,206.99999999999997,30,31,True
4048.231,282.1,37,46,True
3528.6180000000004,200.20000000000005,36,21,True
4115.168000000001,292.6,30,30,True
4260.249000000001,296.29999999999995,38,38,True
3192.325,210.3,33,33,True
1359.024,95.60000000000001,17,18,True
2103.2999999999997,155.7,28,28,True
4589.339999999999,323.99999999999994,55,55,True
3039.9120000000007,218.59999999999997,33,35,True
3075.4750000000004,237.80000000000004,42,41,True
1594.619,112.7,17,21,True
3685.5910000000003,258.80000000000007,31,47,True
2161.0550000000003,145.70000000000002,28,27,True
3229.076,236.2,43,42,True
610.9900000000001,45.6,10,10,True
1313.113,89.29999999999998,13,14,True
1475.792,96.10000000000001,12,12,True
4513.808,305.2999999999999,61,51,True
2720.7000000000007,196.29999999999998,34,36,True
2338.838,154.49999999999994,22,22,True
3622.665000000001,255.89999999999992,37,37,True
3040.558000000001,199.8,29,29,True
6031.646999999999,368.79999999999995,52,47,True
893.2679999999999,65.1,9,9,True
2385.661,163.30000000000004,25,24,True
3785.4499999999994,265.50000000000006,34,33,True
4191.807000000001,272.70000000000005,46,47,True
2367.809,153.6,21,21,True
877.87,62.900000000000006,11,11,True
2966.944,213.20000000000002,39,35,True
5384.847000000002,382.99999999999983,60,56,True
4974.868000000002,339.8000000000002,61,56,True
3994.198000000001,263.79999999999995,43,43,True
2071.208,145.70000000000002,24,23,True
2319.5970000000007,156.0,26,28,True
4304.045000000001,306.3,54,54,True
2502.536,178.39999999999998,30,25,True
3438.803000000001,245.90000000000003,36,36,True
4706.249,331.9000000000001,45,45,True
2011.8249999999998,139.9,16,16,True
2850.2080000000005,195.20000000000002,33,33,True
748.554,105.69999999999999,11,17,True
3445.952,246.0,33,32,True
2451.6769999999997,161.49999999999997,24,24,True
2350.456,151.09999999999997,22,26,True
4335.7789999999995,292.0,49,35,True
1131.6309999999999,76.3,11,11,True
4556.29,306.8,54,53,True
3394.5130000000004,221.8,42,33,True
5575.097999999999,370.09999999999985,59,66,True
746.2789999999999,48.7,14,14,True
3612.3499999999995,216.0,27,27,True
