nx_shortest_path_length,nx_shortest_travel_time_length,shortest_steps,time_steps,unique_node
4875.867,335.6,49,44,True
3294.8740000000007,227.1,41,26,True
3194.028,205.29999999999998,23,23,True
1982.0319999999997,143.09999999999997,26,26,True
3281.086,222.00000000000003,39,32,True
3308.5890000000004,222.8,34,42,True
3424.4429999999998,241.6,42,39,True
1729.5279999999998,118.99999999999997,21,21,True
1301.413,84.5,11,11,True
3455.424,228.20000000000007,41,41,True
876.8119999999999,58.50000000000001,10,10,True
3528.7719999999995,255.00000000000006,32,32,True
2465.9269999999997,186.2,25,27,True
2802.5750000000007,197.1,32,28,True
3542.347999999999,271.80000000000007,44,42,True
890.231,64.6,11,11,True
1982.0630000000003,140.8,24,24,True
2933.2600000000007,195.0,31,28,True
4782.856000000002,339.0999999999999,50,49,True
3063.764,200.39999999999995,32,32,True
1165.752,75.9,15,15,True
3543.0009999999993,231.40000000000003,43,27,True
2297.1270000000004,209.40000000000003,31,31,True
5109.395,340.30000000000007,51,54,True
2755.4369999999994,184.5,22,26,True
6233.182999999999,387.6,56,50,True
2384.6459999999997,159.2,23,25,True
2147.6590000000006,143.6,27,27,True
3256.131999999999,230.59999999999997,36,35,True
1481.2790000000002,102.6,20,22,True
2030.084,135.29999999999998,24,21,True
1260.992,82.9,17,17,True
2916.392,212.59999999999997,28,27,True
4848.375999999999,342.7000000000001,47,47,True
1980.258,135.9,14,14,True
1757.1380000000001,131.10000000000002,21,21,True
4395.411,289.1,42,39,True
1881.81,145.0,16,17,True
2112.0319999999997,137.2,26,26,True
2053.717,193.70000000000005,29,30,True
4828.981000000002,341.0999999999999,48,43,True
4590.2609999999995,325.8,47,47,True
1315.419,85.7,15,15,True
2464.43,163.6,26,29,True
1680.3060000000003,134.7,24,24,True
2839.139,187.09999999999997,27,28,True
1562.8459999999998,105.69999999999999,19,19,True
1344.72,98.60000000000001,15,14,True
1465.2430000000002,108.30000000000001,22,22,True
4872.429,302.3,39,22,True
4457.314000000001,300.8,52,44,True
3911.148999999999,285.4,38,38,True
3355.376,236.20000000000005,30,30,True
3948.4210000000003,278.8,42,37,True
3432.0579999999995,175.4,18,18,True
1244.031,227.70000000000002,13,14,True
2529.1440000000002,178.39999999999998,36,38,True
2647.449,260.40000000000003,33,33,True
1956.371,199.2,25,25,True
4257.022999999999,306.2999999999999,44,45,True
3700.7799999999997,269.5000000000001,33,33,True
1404.0990000000002,93.0,18,18,True
4880.735999999999,324.19999999999993,49,49,True
2769.284,205.50000000000003,22,22,True
2376.1840000000007,160.30000000000004,29,30,True
4434.047,226.8,44,24,True
4192.049999999999,291.8,55,38,True
3264.561000000001,212.8,37,37,True
891.342,62.2,11,13,True
4948.126999999999,329.6000000000001,49,49,True
1557.426,103.69999999999999,13,13,True
5772.920000000003,402.0999999999999,46,44,True
2424.5610000000006,177.10000000000002,28,28,True
4746.588000000001,329.1000000000001,47,46,True
712.844,46.199999999999996,9,9,True
3936.684,277.49999999999994,35,35,True
3213.0479999999993,228.7,40,38,True
684.741,44.2,11,11,True
3645.33,237.19999999999993,39,39,True
1803.855,124.39999999999999,20,21,True
2151.4280000000003,151.6,25,24,True
2823.8360000000002,201.09999999999994,39,38,True
1468.3649999999998,96.30000000000001,19,19,True
1840.2129999999997,119.50000000000001,22,22,True
3778.2259999999997,273.0,32,32,True
2584.3080000000004,183.40000000000003,27,28,True
4175.527999999999,275.5,47,41,True
2377.4190000000003,155.79999999999998,21,22,True
2252.864,156.20000000000002,16,16,True
4328.828000000001,302.2,52,45,True
1956.1159999999998,140.8,20,20,True
3673.565,205.99999999999997,33,28,True
2682.5179999999996,195.00000000000003,31,31,True
411.747,29.8,7,7,True
3306.6760000000013,223.60000000000002,38,40,True
4997.905999999999,337.3999999999999,52,60,True
1708.3229999999999,113.09999999999998,24,24,True
5498.181,384.2,50,48,True
2949.528,219.09999999999997,24,24,True
322.73699999999997,21.0,5,5,True
3882.4149999999986,277.90000000000003,45,48,True
3472.0310000000004,251.0,38,40,True
4854.2159999999985,341.0999999999999,62,61,True
5537.188999999999,361.1,60,48,True
3050.3550000000005,204.50000000000003,37,22,True
4027.8719999999994,284.09999999999997,45,40,True
3931.126000000001,283.5,42,42,True
1637.0110000000002,165.4,18,24,True
668.8050000000001,43.4,8,8,True
2781.132,205.19999999999996,27,27,True
3249.7809999999995,233.10000000000002,35,39,True
4160.207000000001,292.59999999999997,50,39,True
335.08299999999997,21.9,5,5,True
1378.1540000000005,88.6,18,18,True
1556.825,116.00000000000001,15,15,True
1794.3719999999998,117.9,22,21,True
4188.231000000002,291.0000000000001,52,44,True
4832.755,326.4,60,54,True
1269.4660000000001,82.39999999999999,15,15,True
1494.9579999999999,104.8,15,15,True
2391.1130000000007,159.00000000000003,29,27,True
3308.4359999999992,243.30000000000004,32,34,True
4210.7519999999995,293.80000000000007,31,31,True
3559.899000000001,252.19999999999996,41,38,True
714.392,48.9,11,11,True
1394.917,91.3,22,18,True
2018.7410000000004,133.4,18,24,True
2713.3230000000003,195.4,30,32,True
4627.336999999999,312.2,55,38,True
1427.2869999999998,106.39999999999999,18,18,True
1470.4129999999998,96.2,24,20,True
4480.392,281.59999999999997,54,37,True
1943.1870000000001,142.70000000000002,26,26,True
774.588,50.3,11,11,True
1662.6000000000001,106.80000000000001,19,19,True
1748.3129999999999,122.1,19,18,True
2733.871,267.5,26,22,True
1210.812,82.0,16,14,True
3579.126,305.80000000000007,40,32,True
3693.037999999999,260.59999999999997,46,45,True
5543.961999999999,324.7000000000001,61,43,True
5044.716,359.00000000000006,45,45,True
2482.2219999999998,162.70000000000002,26,25,True
1763.54,119.50000000000001,18,18,True
2201.875,145.69999999999996,21,22,True
1337.013,87.2,16,10,True
2413.64,175.79999999999998,31,30,True
1904.8739999999998,124.1,23,23,True
160.244,11.2,4,4,True
2152.973,154.09999999999997,27,26,True
2020.255,141.8,17,18,True
2789.609,200.3,34,34,True
1117.0289999999998,78.8,15,15,True
4393.848000000001,306.0999999999999,31,31,True
4541.778,311.6,55,56,True
4905.200000000001,333.0,60,60,True
3449.4390000000008,209.29999999999998,26,22,True
674.158,50.1,14,14,True
2334.071,152.10000000000002,22,22,True
4881.986,336.8,30,33,True
2465.0930000000003,165.50000000000003,22,22,True
342.48600000000005,22.299999999999997,6,6,True
604.6320000000001,45.1,7,7,True
449.236,33.6,8,8,True
1962.8239999999998,139.3,23,23,True
5666.648,374.39999999999986,58,58,True
3907.489000000001,258.3,37,38,True
3298.9670000000006,235.90000000000003,33,33,True
4192.104999999999,297.3,45,45,True
743.841,48.300000000000004,10,10,True
1883.999,125.0,29,23,True
1097.0910000000001,73.9,11,13,True
3059.475,200.80000000000007,37,36,True
886.042,57.800000000000004,12,12,True
2504.504000000001,245.60000000000002,32,38,True
3778.5730000000003,248.6,42,37,True
4613.093,304.99999999999994,51,39,True
5358.332000000002,366.5,63,56,True
3503.1029999999996,190.79999999999998,32,27,True
3092.2410000000004,206.49999999999994,33,33,True
2469.064,127.2,9,9,True
4032.6699999999996,288.1999999999999,40,43,True
2934.6749999999997,208.6,33,33,True
2869.3430000000003,204.89999999999998,31,31,True
5065.728999999999,363.0000000000001,45,45,True
3345.6540000000005,239.89999999999995,31,34,True
4479.615000000001,311.59999999999997,36,39,True
4850.358,339.5,56,44,True
1381.5040000000001,95.2,8,8,True
2991.8560000000007,201.50000000000003,30,29,True
1319.252,85.6,18,18,True
3863.5200000000004,255.4,35,25,True
3167.4779999999996,221.50000000000003,30,30,True
4438.912,305.80000000000007,49,49,True
3009.335000000001,209.99999999999997,35,32,True
3097.7129999999993,220.60000000000005,38,36,True
2816.330000000001,191.49999999999997,31,31,True
5097.449000000001,361.79999999999995,47,46,True
1385.944,98.89999999999999,22,23,True
3682.726,238.40000000000003,35,34,True
3112.9179999999997,227.70000000000005,41,39,True
1590.937,118.8,20,20,True
1542.5509999999995,110.3,18,18,True
2503.268,184.89999999999998,28,28,True
3963.134,276.0,48,41,True
5950.897,401.3000000000002,47,47,True
2552.8440000000005,182.59999999999997,27,29,True
1705.163,120.6,17,17,True
3259.051,238.0,35,35,True
2375.5420000000004,176.99999999999997,25,25,True
1441.9370000000001,94.69999999999999,20,20,True
1208.289,98.10000000000001,14,14,True
1568.0040000000001,100.89999999999999,13,13,True
2709.4989999999993,178.89999999999998,34,31,True
2214.9749999999995,148.8,24,24,True
1240.4409999999998,85.4,14,14,True
3365.0330000000004,242.69999999999996,43,43,True
824.288,54.3,9,9,True
3531.799,257.80000000000007,38,38,True
1696.43,112.9,12,12,True
3987.687,295.80000000000007,35,35,True
1027.7890000000002,72.70000000000002,13,13,True
4873.868000000001,299.3,47,25,True
2457.6689999999994,179.4,26,25,True
5294.059000000003,377.8999999999999,47,47,True
3340.3540000000003,181.80000000000004,29,21,True
5412.617999999999,370.7000000000001,56,62,True
3065.943,215.60000000000002,24,27,True
4424.289999999999,251.29999999999998,23,25,True
1123.492,76.19999999999999,10,10,True
468.83,30.500000000000004,7,7,True
2586.602,186.8,32,30,True
2619.0869999999995,187.8,32,32,True
