nx_shortest_path_length,nx_shortest_travel_time_length,shortest_steps,time_steps,unique_node
2152.9979999999996,152.59999999999997,26,26,True
673.4609999999999,42.99999999999999,10,10,True
3633.7700000000004,257.0,38,33,True
4295.67,306.99999999999994,43,42,True
2967.4540000000006,207.19999999999996,41,39,True
4074.76,268.40000000000003,47,44,True
1136.729,77.3,16,14,True
1682.9550000000004,119.8,24,24,True
1855.9700000000003,153.5,30,29,True
4707.046000000001,308.79999999999995,48,55,True
5443.365,377.40000000000003,60,52,True
1925.7330000000002,137.90000000000003,21,21,True
410.38599999999997,28.700000000000003,6,6,True
3847.108,220.59999999999997,35,33,True
1221.0140000000001,79.39999999999999,16,17,True
398.919,29.5,7,7,True
3440.7459999999996,223.99999999999994,37,37,True
2723.8590000000004,198.3,34,34,True
2279.187999999999,154.0,31,31,True
5499.38,380.1,54,49,True
3177.0749999999994,206.29999999999998,32,32,True
2812.0399999999995,190.29999999999998,31,31,True
1230.237,76.5,12,12,True
2804.141999999999,205.60000000000005,29,32,True
2372.03,160.0,29,28,True
2050.507,129.29999999999998,20,18,True
4290.660999999998,282.6,48,34,True
4303.573999999999,291.4,50,49,True
3152.94,220.50000000000003,35,35,True
770.574,55.49999999999999,14,14,True
2898.203000000001,202.20000000000002,37,35,True
2412.89,245.5,22,24,True
2819.433,192.29999999999998,27,27,True
4804.946,324.7,60,58,True
1697.8880000000001,109.30000000000001,14,14,True
3114.840000000001,216.70000000000002,41,39,True
1643.057,109.10000000000001,15,15,True
4263.308000000001,304.09999999999997,46,41,True
2315.428,144.6,18,18,True
3539.062000000001,238.49999999999997,46,28,True
2276.832,152.3,28,32,True
2546.2999999999997,184.6,31,29,True
152.04000000000002,9.9,3,3,True
4314.673,299.9,31,34,True
1466.7100000000003,110.4,20,20,True
2737.1910000000007,192.3,36,32,True
3702.448,258.8,40,39,True
3382.944000000001,236.19999999999996,38,37,True
2392.6429999999996,159.7,28,28,True
6464.0289999999995,429.1999999999999,59,68,True
2509.5800000000004,173.8,36,34,True
5104.832999999999,338.59999999999997,41,29,True
3224.937,225.19999999999993,28,28,True
763.255,52.400000000000006,13,10,True
1771.757,117.60000000000002,20,19,True
805.4040000000001,52.6,13,13,True
4269.671,271.7,44,32,True
2236.38,161.9,26,24,True
4396.2210000000005,313.2999999999999,57,53,True
5084.6669999999995,333.29999999999984,53,60,True
5542.73,368.1999999999998,48,55,True
1181.0919999999999,81.9,15,15,True
2836.0540000000005,188.99999999999997,33,33,True
1654.103,108.0,21,21,True
3193.2560000000003,199.8,35,23,True
3474.6340000000005,240.10000000000002,36,36,True
3041.608,224.70000000000007,37,29,True
1535.1460000000002,100.7,18,16,True
3238.439000000001,215.50000000000006,38,38,True
3820.023,257.6,41,38,True
3767.8410000000003,250.99999999999997,39,28,True
4786.004,321.79999999999995,56,48,True
3999.923,245.3,40,32,True
3065.6570000000006,208.40000000000003,24,26,True
3598.6560000000004,256.9000000000001,44,43,True
5388.943999999999,370.1,72,57,True
2255.6530000000002,200.7,27,26,True
4139.63,260.59999999999997,34,36,True
3115.531,221.0,23,23,True
2763.96,197.4,24,18,True
3081.7000000000003,220.99999999999997,31,31,True
2146.7159999999994,140.70000000000005,23,23,True
4180.125000000001,272.0,48,43,True
4308.731000000001,273.8999999999999,39,38,True
3992.331999999999,285.00000000000006,46,49,True
1089.585,80.50000000000001,16,16,True
2790.593,181.29999999999998,25,25,True
1433.1850000000002,102.40000000000002,16,17,True
3202.7530000000006,221.6,37,36,True
1182.8029999999999,78.50000000000001,11,13,True
4190.9929999999995,252.19999999999993,42,32,True
3274.487,235.00000000000003,35,33,True
5357.075999999998,360.7000000000001,43,51,True
3934.351000000001,279.0,45,47,True
2745.0750000000003,189.40000000000003,29,34,True
1256.516,91.99999999999999,16,16,True
1497.75,111.5,15,15,True
1470.7589999999998,96.3,21,20,True
294.879,19.2,4,4,True
2561.3279999999995,176.90000000000003,24,24,True
4663.657000000002,323.40000000000003,56,55,True
2225.2369999999996,197.20000000000002,29,25,True
3677.3730000000005,258.6000000000001,40,40,True
4072.103000000001,236.99999999999994,38,35,True
1980.919,132.10000000000005,25,25,True
2391.4170000000004,164.50000000000006,36,35,True
4260.024999999999,301.6,38,38,True
3564.939000000001,254.89999999999998,37,40,True
4299.573,307.1000000000001,45,45,True
3959.197000000001,262.2999999999999,37,37,True
3398.2919999999995,204.79999999999998,33,28,True
802.34,53.2,7,7,True
3324.815,219.29999999999998,32,32,True
3248.334,235.49999999999994,38,37,True
2525.126,164.0,23,23,True
1992.0760000000002,138.5,21,20,True
4404.5199999999995,308.29999999999995,37,40,True
688.1909999999999,45.7,9,9,True
2822.445,198.8,34,26,True
2128.5130000000004,143.2,22,22,True
1126.1629999999998,79.8,17,17,True
1026.1509999999998,76.4,11,11,True
2972.006,209.70000000000002,26,20,True
4712.803000000001,333.1,44,43,True
2770.6590000000006,198.80000000000004,36,36,True
3898.4629999999997,280.4000000000001,31,31,True
2001.481,147.5,27,27,True
4393.969000000001,313.6,41,41,True
1006.991,66.19999999999999,12,12,True
4183.765,272.29999999999995,44,44,True
3271.5610000000006,184.40000000000003,33,21,True
3909.8579999999993,281.7,50,51,True
4435.558,320.70000000000005,47,47,True
4970.281000000001,332.89999999999986,56,56,True
2444.8079999999995,170.29999999999998,24,24,True
1119.9910000000002,73.50000000000001,16,16,True
3148.142,207.4,33,31,True
3005.4060000000004,215.99999999999997,34,34,True
1196.3640000000003,78.00000000000001,17,17,True
827.676,59.5,16,16,True
2973.916,209.20000000000005,33,34,True
3153.7870000000007,219.50000000000006,37,37,True
3999.7180000000008,292.29999999999995,36,39,True
1752.4060000000004,113.30000000000001,20,20,True
4800.526999999999,341.5999999999999,52,56,True
4312.404,254.0,38,34,True
1779.7900000000002,118.8,12,17,True
5153.379,364.4,55,50,True
3034.9170000000004,197.60000000000002,26,35,True
2893.301,206.5,41,40,True
445.656,31.3,5,6,True
2604.951,167.00000000000003,25,25,True
4663.061000000001,286.09999999999997,46,34,True
3564.0049999999997,179.89999999999998,25,20,True
3569.2210000000005,251.69999999999996,39,35,True
939.9710000000001,63.6,10,9,True
2546.5670000000005,167.90000000000003,21,27,True
676.987,50.49999999999999,6,6,True
539.933,40.2,6,6,True
1280.808,85.9,13,14,True
4247.795999999999,292.0,45,43,True
3553.1710000000003,233.09999999999997,38,36,True
1754.095,116.2,25,25,True
2360.3959999999997,154.10000000000005,23,23,True
593.0409999999999,41.099999999999994,13,13,True
1193.456,87.6,12,12,True
1455.61,98.30000000000001,20,20,True
3984.1579999999994,269.59999999999997,45,45,True
3110.6809999999996,256.6,28,31,True
4278.83,299.0999999999999,53,50,True
3561.8499999999995,255.60000000000002,40,40,True
2067.1879999999996,153.09999999999997,21,22,True
4432.848,313.8,49,44,True
4202.18,271.20000000000005,40,29,True
1988.9080000000001,130.0,18,19,True
5413.992000000001,376.90000000000003,54,54,True
2493.848,178.09999999999997,23,25,True
2312.5700000000006,150.6,25,25,True
3073.09,254.19999999999996,19,19,True
1131.3809999999999,81.3,20,20,True
4764.329999999999,335.49999999999994,59,49,True
3304.789,229.30000000000004,26,26,True
3261.1040000000003,234.8,32,35,True
4085.6620000000007,275.59999999999997,48,40,True
2744.2679999999996,188.8,28,28,True
1464.4940000000001,100.7,13,13,True
4852.177999999998,321.59999999999985,57,55,True
3776.7549999999997,281.7999999999999,54,39,True
2456.574,169.90000000000003,29,29,True
1997.076,136.8,21,21,True
2482.1520000000005,164.6,28,23,True
4235.357,279.4,43,41,True
3093.526,188.00000000000003,33,27,True
1899.9250000000004,122.0,19,16,True
3236.298999999999,236.5,35,37,True
1489.496,109.9,15,16,True
1376.8829999999998,97.2,24,24,True
3662.805999999999,261.1,34,36,True
2612.932,192.39999999999995,30,30,True
4697.165000000002,328.9,52,45,True
6211.0459999999985,406.09999999999985,68,75,True
1295.137,94.99999999999999,11,11,True
2215.0769999999998,153.39999999999998,13,13,True
1927.514,125.10000000000002,25,26,True
2733.676,199.00000000000006,24,23,True
4381.898999999999,248.09999999999997,36,36,True
3011.849000000001,204.00000000000006,33,35,True
2833.565000000001,199.90000000000003,30,31,True
1806.405,118.60000000000001,24,25,True
3832.5840000000003,214.40000000000003,33,26,True
1302.413,96.4,16,16,True
2862.9289999999996,286.5,30,34,True
1285.993,84.30000000000001,19,18,True
3165.1230000000005,221.19999999999996,28,31,True
2451.5880000000006,159.8,25,27,True
4173.709000000001,235.00000000000003,36,29,True
1272.31,91.60000000000001,14,15,True
1883.1470000000002,121.0,24,24,True
2690.4790000000003,185.60000000000002,38,36,True
