nx_shortest_path_length,nx_shortest_travel_time_length,shortest_steps,time_steps,unique_node
1674.247,109.3,23,23,True
3496.838,247.89999999999998,33,33,True
2768.0820000000003,184.3,23,25,True
967.905,62.599999999999994,14,14,True
2968.9109999999996,210.9,32,31,True
5129.592,341.6000000000001,52,52,True
3320.3669999999997,224.3,38,33,True
4759.663999999999,321.4000000000001,45,48,True
1547.2889999999995,112.8,18,18,True
6015.63,415.60000000000014,47,47,True
4135.04,289.0999999999999,32,35,True
4807.567,319.30000000000007,43,28,True
321.916,21.0,5,5,True
1766.455,116.39999999999999,18,18,True
1608.426,114.30000000000001,18,18,True
1315.0210000000002,200.39999999999998,13,13,True
1499.8549999999998,107.6,18,19,True
1923.7869999999998,135.9,29,31,True
5580.973000000001,357.2000000000001,56,44,True
5313.396999999999,374.19999999999993,52,53,True
3524.5809999999988,251.2,40,34,True
1198.9329999999998,84.1,14,14,True
432.2579999999999,30.9,10,10,True
4565.056999999999,314.8000000000001,46,53,True
4515.679,323.2000000000001,46,48,True
3598.9949999999994,234.10000000000002,32,27,True
1202.63,84.80000000000001,13,13,True
2306.9750000000004,116.1,15,14,True
2830.2909999999997,195.40000000000006,26,26,True
3057.2589999999996,217.1,22,22,True
1834.739,122.40000000000002,21,22,True
3897.196,294.5,41,31,True
965.086,70.60000000000001,9,9,True
1226.752,81.89999999999999,13,13,True
2447.754999999999,160.3,25,24,True
4085.1310000000008,286.69999999999993,47,47,True
5830.118,387.6999999999999,68,68,True
1575.018,116.0,19,19,True
4327.881,303.4,38,38,True
2723.801,199.70000000000002,29,29,True
3637.8369999999995,238.60000000000002,36,36,True
3268.267,221.7,38,34,True
1142.0220000000002,79.1,15,13,True
4807.606,294.20000000000005,43,39,True
4116.907,271.1,47,46,True
3802.212,270.5,40,40,True
2214.692,162.20000000000002,30,31,True
5198.9079999999985,351.59999999999997,56,64,True
3778.002999999999,238.10000000000002,43,26,True
5397.499999999999,370.80000000000007,46,49,True
3791.5849999999996,258.5,38,38,True
4268.887,281.3999999999999,45,45,True
4088.6689999999994,298.19999999999993,44,44,True
2240.385,145.70000000000002,19,25,True
1836.9129999999998,128.20000000000002,20,24,True
2012.6300000000006,136.3,26,22,True
2218.35,145.19999999999996,23,23,True
3735.684999999999,262.30000000000007,37,44,True
2974.7959999999994,216.8,32,35,True
1599.9150000000002,109.5,21,20,True
2642.3549999999996,186.99999999999994,29,29,True
425.10600000000005,30.299999999999997,9,9,True
678.097,43.9,12,12,True
2789.243,185.0,26,21,True
952.7030000000001,63.2,11,11,True
3510.3049999999994,295.20000000000005,40,34,True
890.5809999999999,66.4,9,9,True
2205.143,156.6,25,24,True
1944.3150000000007,143.60000000000002,25,25,True
4116.293,291.09999999999997,40,42,True
3927.6609999999996,358.7000000000001,44,50,True
