nx_shortest_path_length,nx_shortest_travel_time_length,shortest_steps,time_steps,unique_node
2053.9739999999997,134.4,25,23,True
2955.962,201.70000000000002,27,27,True
478.971,35.7,9,9,True
5190.599999999999,347.40000000000015,51,56,True
2862.089,203.39999999999995,38,37,True
2450.9339999999993,176.99999999999994,35,35,True
3907.433,264.59999999999997,44,44,True
3548.065,249.50000000000003,43,40,True
3088.4280000000003,221.39999999999998,30,30,True
3470.8300000000004,223.6,36,32,True
1286.3039999999999,87.29999999999998,18,18,True
4066.591,298.30000000000007,42,42,True
2795.1699999999996,208.39999999999998,32,32,True
2637.247,176.99999999999997,32,31,True
3970.4120000000003,262.6,34,38,True
4010.4089999999997,228.39999999999998,28,30,True
3184.7170000000006,221.30000000000004,32,32,True
2263.975,166.00000000000003,34,34,True
4569.465,324.5,52,52,True
2901.2850000000003,194.9,37,35,True
2020.755,149.9,22,22,True
2875.1969999999997,180.50000000000003,22,22,True
1917.647,134.29999999999998,20,21,True
3901.629,255.90000000000006,47,42,True
4048.4490000000005,265.19999999999993,43,40,True
4270.517000000001,298.29999999999995,47,47,True
1055.1090000000002,68.5,14,14,True
4208.643,305.6000000000001,42,42,True
2789.4310000000005,197.60000000000002,28,31,True
177.202,12.399999999999999,3,3,True
5398.1010000000015,376.59999999999985,61,62,True
1278.241,83.00000000000001,12,12,True
2669.0270000000005,179.5,21,21,True
5998.704999999999,405.20000000000005,58,52,True
1543.886,98.80000000000001,19,19,True
2193.638,145.9,27,27,True
715.526,53.300000000000004,17,17,True
3004.9270000000006,198.7,25,36,True
4532.938,321.9000000000001,44,39,True
3548.314,256.90000000000003,32,32,True
2269.689,158.79999999999998,23,26,True
920.436,59.300000000000004,14,14,True
2756.654999999999,197.89999999999998,33,32,True
3776.845999999999,260.19999999999993,44,44,True
6062.756000000002,430.4999999999999,48,46,True
839.3070000000001,54.699999999999996,9,9,True
2803.466999999999,219.70000000000002,28,28,True
4216.799,287.5999999999999,51,45,True
2675.1140000000005,194.3,27,27,True
4511.0030000000015,311.09999999999997,39,44,True
968.878,64.4,13,12,True
2928.3200000000006,195.20000000000002,30,30,True
2911.4240000000004,206.20000000000005,32,33,True
1350.472,87.80000000000001,14,14,True
3685.778,206.29999999999998,44,30,True
625.534,41.199999999999996,9,9,True
2454.8149999999996,180.10000000000002,30,23,True
3485.3359999999993,252.60000000000008,32,32,True
1698.6449999999998,117.40000000000002,16,16,True
4426.515,295.79999999999995,40,37,True
2447.159,159.50000000000003,24,24,True
2864.7670000000003,187.0,32,32,True
5297.719,376.20000000000016,53,48,True
2824.7780000000002,186.99999999999997,30,26,True
1487.651,101.0,13,13,True
2011.346,131.2,18,21,True
457.623,30.499999999999996,6,6,True
2203.7880000000005,138.9,17,17,True
3451.034,235.09999999999997,39,37,True
2836.553999999999,210.49999999999997,26,26,True
4265.963999999999,280.0,45,46,True
2368.3140000000003,176.1,29,29,True
2647.8569999999995,177.3,31,26,True
2715.16,178.50000000000003,25,31,True
3907.8479999999995,270.4,48,38,True
3257.06,236.79999999999998,33,33,True
2949.7780000000002,213.20000000000002,34,37,True
2855.9810000000007,189.60000000000002,30,30,True
4447.269000000002,292.9,48,46,True
1244.953,81.7,15,18,True
1496.115,111.7,19,19,True
1331.5020000000002,91.4,17,17,True
3880.570000000001,269.40000000000003,42,46,True
4318.548000000002,306.2999999999999,47,40,True
2782.142,181.99999999999997,35,26,True
1885.0839999999996,129.4,22,22,True
5858.463999999998,386.99999999999994,64,56,True
2864.885999999999,194.4,37,33,True
2886.9469999999997,190.0,34,32,True
1486.3249999999998,97.0,20,18,True
2008.384,141.50000000000006,21,21,True
2636.275000000001,169.89999999999998,26,30,True
1678.2479999999998,113.79999999999998,16,16,True
4396.588000000001,293.8999999999999,50,44,True
4520.873000000001,245.2,39,27,True
5649.459000000001,373.09999999999997,46,37,True
