nx_shortest_path_length,nx_shortest_travel_time_length,shortest_steps,time_steps,unique_node
1216.622,79.7,13,13,True
2744.0000000000005,194.60000000000002,31,31,True
3201.2890000000007,230.1,38,33,True
5436.608000000001,382.99999999999994,49,43,True
1671.206,190.49999999999997,22,26,True
6173.991999999999,368.8000000000001,61,48,True
2279.926,160.70000000000002,21,25,True
3688.4200000000005,242.80000000000004,43,40,True
1820.5629999999999,120.0,16,16,True
2123.383,144.40000000000003,23,28,True
1278.8509999999999,84.49999999999999,12,12,True
1560.2589999999998,103.19999999999999,15,15,True
4309.692,304.3,29,32,True
5176.028000000001,349.09999999999997,40,40,True
1151.365,75.20000000000002,14,14,True
3535.124999999999,255.3,39,41,True
4255.394,310.09999999999997,36,36,True
5434.712,375.09999999999997,45,52,True
1255.6699999999998,93.5,14,14,True
2968.101,191.09999999999997,39,39,True
2717.496,177.10000000000002,28,29,True
2048.24,136.4,20,20,True
5206.741999999999,355.4999999999999,66,55,True
5531.070000000002,384.6,58,52,True
4910.137000000001,330.8,57,57,True
3127.3,225.4,39,39,True
1825.3899999999999,136.0,15,15,True
3333.868000000001,235.59999999999997,31,31,True
3176.104999999999,225.39999999999998,37,35,True
1632.377,108.4,14,17,True
4858.253999999999,340.6000000000001,56,56,True
958.0229999999998,63.300000000000004,11,11,True
4396.509,287.5,54,49,True
4893.209000000002,337.19999999999993,45,45,True
2733.872,185.8,30,30,True
2423.109999999999,159.20000000000005,28,29,True
4981.184000000001,360.2,40,40,True
2177.704,150.80000000000004,28,28,True
5865.626000000001,394.7,68,62,True
2286.699,164.79999999999998,28,28,True
4133.915,298.4000000000001,31,31,True
2191.809,157.70000000000002,29,28,True
3813.1939999999995,220.19999999999996,40,25,True
361.149,24.900000000000002,5,5,True
4343.4310000000005,300.29999999999995,47,38,True
791.796,53.900000000000006,15,14,True
1516.042,101.60000000000002,27,19,True
4312.193,292.3,45,46,True
4137.509,295.8999999999999,50,43,True
2550.2819999999992,176.90000000000003,29,30,True
889.637,66.3,9,9,True
4185.3910000000005,294.00000000000006,32,32,True
662.1949999999999,43.3,7,7,True
3622.582999999999,258.6,43,34,True
2810.969000000001,194.59999999999997,31,31,True
4232.597000000001,281.8999999999999,43,34,True
2371.685,158.29999999999998,20,20,True
3452.417,226.80000000000004,42,35,True
